,pdays,emp.var.rate,euribor3m,nr.employed,previous,poutcome_nonexistent,poutcome_success,contact_telephone,y,y_pred
28064,999.0,-1.8,1.479,5099.1,1.0,0.0,0.0,0.0,0.0,
31978,999.0,-1.8,1.327,5099.1,1.0,0.0,0.0,0.0,0.0,
39148,999.0,-1.8,0.655,5008.7,1.0,0.0,0.0,0.0,1.0,
23254,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
31740,999.0,-1.8,1.327,5099.1,1.0,0.0,0.0,0.0,0.0,
37844,999.0,-2.9,0.825,5076.2,0.0,1.0,0.0,0.0,0.0,
36820,999.0,-2.9,1.26,5076.2,0.0,1.0,0.0,0.0,1.0,
11219,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
36120,999.0,-1.8,1.27,5099.1,0.0,1.0,0.0,0.0,0.0,
38739,999.0,-3.4,0.715,5017.5,1.0,0.0,0.0,0.0,0.0,
23628,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,
5437,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
13113,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
17104,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
27892,999.0,-1.8,1.548,5099.1,0.0,1.0,0.0,0.0,1.0,
31756,999.0,-1.8,1.327,5099.1,1.0,0.0,0.0,0.0,0.0,
15085,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
21517,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
36248,999.0,-2.9,1.266,5076.2,0.0,1.0,0.0,0.0,1.0,
1674,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
36309,999.0,-2.9,1.266,5076.2,0.0,1.0,0.0,0.0,0.0,
27987,999.0,-1.8,1.4980000000000002,5099.1,0.0,1.0,0.0,0.0,1.0,
17267,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,1.0,
1040,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
34801,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,0.0,
18862,999.0,1.4,4.97,5228.1,0.0,1.0,0.0,0.0,0.0,
2956,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
15023,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
9800,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
18555,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,1.0,0.0,
31454,999.0,-1.8,1.334,5099.1,0.0,1.0,0.0,0.0,0.0,
6307,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
18650,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,1.0,0.0,
35114,999.0,-1.8,1.25,5099.1,1.0,0.0,0.0,0.0,0.0,
20111,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
37264,4.0,-2.9,0.8809999999999999,5076.2,1.0,0.0,1.0,0.0,0.0,
16321,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,
27161,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,1.0,
14582,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,1.0,
5130,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
18256,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
35189,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
266,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
37566,3.0,-2.9,0.8690000000000001,5076.2,1.0,0.0,1.0,0.0,1.0,
14092,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,
21445,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
28461,999.0,-1.8,1.423,5099.1,0.0,1.0,0.0,0.0,0.0,
1164,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
10334,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,1.0,0.0,False
33574,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
35603,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,0.0,0.0,
10395,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,1.0,0.0,False
21532,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
34890,999.0,-1.8,1.25,5099.1,1.0,0.0,0.0,0.0,0.0,
33778,999.0,-1.8,1.281,5099.1,0.0,1.0,0.0,0.0,0.0,
26144,999.0,-0.1,4.12,5195.8,1.0,0.0,0.0,0.0,0.0,
24729,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
37226,999.0,-2.9,0.8809999999999999,5076.2,1.0,0.0,0.0,0.0,0.0,
9827,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
30364,999.0,-1.8,1.365,5099.1,1.0,0.0,0.0,0.0,0.0,
2149,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
28803,999.0,-1.8,1.41,5099.1,0.0,1.0,0.0,0.0,0.0,
7920,999.0,1.4,4.865,5228.1,0.0,1.0,0.0,1.0,0.0,False
21225,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
22231,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
20127,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
1332,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
29386,999.0,-1.8,1.405,5099.1,1.0,0.0,0.0,0.0,0.0,
13443,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
34917,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
612,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
3603,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
1584,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
20224,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
28622,9.0,-1.8,1.415,5099.1,1.0,0.0,1.0,0.0,0.0,
22621,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
16214,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
38881,3.0,-3.4,0.7140000000000001,5017.5,1.0,0.0,1.0,0.0,1.0,
19775,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
9682,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
37809,13.0,-2.9,0.838,5076.2,1.0,0.0,1.0,0.0,0.0,
16868,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,
28722,999.0,-1.8,1.41,5099.1,0.0,1.0,0.0,0.0,0.0,
27561,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
31564,999.0,-1.8,1.327,5099.1,1.0,0.0,0.0,0.0,0.0,
24753,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
6629,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,1.0,False
14934,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
8270,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
15150,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
8873,999.0,1.4,4.8660000000000005,5228.1,0.0,1.0,0.0,1.0,0.0,False
16970,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
28723,999.0,-1.8,1.41,5099.1,1.0,0.0,0.0,0.0,0.0,
28090,999.0,-1.8,1.479,5099.1,0.0,1.0,0.0,0.0,0.0,
14987,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
3784,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
14659,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
4,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,True
18222,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
11071,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,False
23990,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
38303,999.0,-3.4,0.74,5017.5,0.0,1.0,0.0,0.0,0.0,
30063,999.0,-1.8,1.406,5099.1,0.0,1.0,0.0,0.0,1.0,
15869,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
13940,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
21375,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
18712,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,1.0,0.0,
27168,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
24131,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
15198,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,1.0,0.0,
36730,999.0,-2.9,1.281,5076.2,0.0,1.0,0.0,0.0,0.0,
9285,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,1.0,0.0,False
36196,999.0,-1.8,1.27,5099.1,0.0,1.0,0.0,0.0,0.0,
17400,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
35326,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
20887,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
18637,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,1.0,0.0,
26675,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
34496,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,0.0,
14951,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
9062,999.0,1.4,4.8660000000000005,5228.1,0.0,1.0,0.0,1.0,0.0,False
28354,999.0,-1.8,1.445,5099.1,0.0,1.0,0.0,0.0,1.0,
30790,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,0.0,0.0,
22444,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
6232,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
8260,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,True
11027,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,False
14782,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
35024,999.0,-1.8,1.25,5099.1,1.0,0.0,0.0,0.0,0.0,
31036,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,0.0,0.0,
36716,999.0,-2.9,1.268,5076.2,0.0,1.0,0.0,0.0,0.0,
12186,999.0,1.4,4.955,5228.1,0.0,1.0,0.0,1.0,0.0,
20958,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
21049,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
32799,999.0,-1.8,1.2990000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
19864,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
24912,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
30297,999.0,-1.8,1.365,5099.1,0.0,1.0,0.0,0.0,1.0,
11653,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
20105,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
4718,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
36429,999.0,-2.9,1.262,5076.2,0.0,1.0,0.0,0.0,0.0,
19369,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,0.0,0.0,
4527,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
10596,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
30232,999.0,-1.8,1.365,5099.1,0.0,1.0,0.0,0.0,0.0,
17756,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
3597,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
34065,999.0,-1.8,1.281,5099.1,0.0,1.0,0.0,0.0,1.0,
34915,999.0,-1.8,1.25,5099.1,1.0,0.0,0.0,0.0,1.0,
5592,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
27410,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
764,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
34610,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,1.0,
33483,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
4664,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
23736,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,
24364,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
38335,999.0,-3.4,0.7390000000000001,5017.5,0.0,1.0,0.0,0.0,0.0,
9596,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
21588,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
11317,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,1.0,True
11007,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,False
30411,999.0,-1.8,1.365,5099.1,0.0,1.0,0.0,0.0,1.0,
6213,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,1.0,False
35469,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,1.0,0.0,
19513,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
18900,999.0,1.4,4.97,5228.1,0.0,1.0,0.0,0.0,0.0,
36329,999.0,-2.9,1.262,5076.2,0.0,1.0,0.0,0.0,1.0,
17050,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
4240,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
661,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
8842,999.0,1.4,4.8660000000000005,5228.1,0.0,1.0,0.0,1.0,0.0,True
13180,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
19060,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,1.0,1.0,
30712,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,0.0,0.0,
38654,999.0,-3.4,0.72,5017.5,0.0,1.0,0.0,0.0,0.0,
4091,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
39379,999.0,-1.8,0.635,5008.7,0.0,1.0,0.0,0.0,1.0,
28613,999.0,-1.8,1.415,5099.1,1.0,0.0,0.0,0.0,0.0,
25343,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
12666,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
21258,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
18150,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,1.0,
16091,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
24759,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
2246,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
34373,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,0.0,
3267,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
33718,999.0,-1.8,1.281,5099.1,0.0,1.0,0.0,0.0,1.0,
23280,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
37499,999.0,-2.9,0.873,5076.2,0.0,1.0,0.0,0.0,0.0,
25243,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
24783,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
15959,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
15253,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
12268,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,1.0,0.0,
9188,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,1.0,0.0,False
22137,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
5100,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
32231,999.0,-1.8,1.3130000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
33185,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,1.0,0.0,
5440,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
37018,999.0,-2.9,1.044,5076.2,1.0,0.0,0.0,0.0,0.0,
29770,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
30267,999.0,-1.8,1.365,5099.1,0.0,1.0,0.0,0.0,0.0,
6029,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
13445,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,
24093,999.0,-0.1,4.4060000000000015,5195.8,0.0,1.0,0.0,1.0,0.0,
460,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
34874,999.0,-1.8,1.25,5099.1,1.0,0.0,0.0,0.0,0.0,
21701,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
1044,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
4492,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
19469,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
5137,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,True
36747,999.0,-2.9,1.281,5076.2,0.0,1.0,0.0,0.0,1.0,
38156,999.0,-3.4,0.754,5017.5,2.0,0.0,0.0,0.0,0.0,
35120,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
25167,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
33917,999.0,-1.8,1.281,5099.1,0.0,1.0,0.0,0.0,0.0,
24179,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
39535,999.0,-1.8,0.6459999999999999,5008.7,0.0,1.0,0.0,0.0,1.0,
19418,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,0.0,0.0,
35031,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
33493,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
36287,999.0,-2.9,1.266,5076.2,0.0,1.0,0.0,1.0,0.0,
14573,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
34820,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,0.0,
7596,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
29651,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,1.0,
18097,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
25015,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,1.0,0.0,
20353,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
16904,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
18135,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
16399,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
36209,999.0,-1.8,1.27,5099.1,2.0,0.0,0.0,0.0,0.0,
18478,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
26596,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
31609,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,0.0,0.0,
13959,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
16768,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
19291,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,0.0,0.0,
40744,6.0,-1.1,0.879,4963.6,4.0,0.0,1.0,0.0,1.0,
9914,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,1.0,False
2849,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
28151,999.0,-1.8,1.466,5099.1,0.0,1.0,0.0,0.0,0.0,
23225,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
30115,999.0,-1.8,1.384,5099.1,0.0,1.0,0.0,0.0,0.0,
16620,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
10746,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
1310,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
35971,3.0,-1.8,1.264,5099.1,1.0,0.0,1.0,0.0,0.0,
39412,999.0,-1.8,0.639,5008.7,0.0,1.0,0.0,0.0,1.0,
35774,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,0.0,0.0,
24770,999.0,-0.1,4.1530000000000005,5195.8,1.0,0.0,0.0,1.0,0.0,
32157,999.0,-1.8,1.3130000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
19298,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,0.0,0.0,
19311,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,0.0,0.0,
24816,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
27218,999.0,-0.1,4.021,5195.8,1.0,0.0,0.0,0.0,0.0,
32085,999.0,-1.8,1.3130000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
14029,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
18215,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
15911,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
32236,999.0,-1.8,1.3130000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
7994,999.0,1.4,4.865,5228.1,0.0,1.0,0.0,1.0,0.0,False
3665,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,True
16568,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,1.0,0.0,
5721,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
33317,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
39160,999.0,-1.8,0.655,5008.7,1.0,0.0,0.0,0.0,1.0,
29406,999.0,-1.8,1.405,5099.1,1.0,0.0,0.0,0.0,0.0,
39246,999.0,-1.8,0.65,5008.7,0.0,1.0,0.0,0.0,1.0,
15543,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
39039,999.0,-3.0,0.715,5023.5,0.0,1.0,0.0,0.0,0.0,
37395,999.0,-2.9,0.879,5076.2,0.0,1.0,0.0,1.0,1.0,
18130,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
28509,999.0,-1.8,1.423,5099.1,2.0,0.0,0.0,0.0,0.0,
25188,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
27434,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
20813,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
29627,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
10872,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,False
3876,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
3151,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
24320,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
35883,3.0,-1.8,1.259,5099.1,1.0,0.0,1.0,0.0,1.0,
16273,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,1.0,
10609,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
1369,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
34168,999.0,-1.8,1.281,5099.1,1.0,0.0,0.0,1.0,0.0,
622,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
33389,999.0,-1.8,1.291,5099.1,1.0,0.0,0.0,0.0,0.0,
2074,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
18954,999.0,1.4,4.97,5228.1,0.0,1.0,0.0,0.0,0.0,
13049,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
131,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
11352,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
6251,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
37888,999.0,-3.4,0.8190000000000001,5017.5,0.0,1.0,0.0,0.0,0.0,
13560,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
32043,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,0.0,0.0,
38083,999.0,-3.4,0.77,5017.5,1.0,0.0,0.0,0.0,0.0,
35704,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,0.0,0.0,
23784,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
38611,999.0,-3.4,0.722,5017.5,0.0,1.0,0.0,0.0,0.0,
18580,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
12511,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
20796,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
3360,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,True
26204,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
7634,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
12149,999.0,1.4,4.955,5228.1,0.0,1.0,0.0,1.0,0.0,
37426,999.0,-2.9,0.879,5076.2,0.0,1.0,0.0,0.0,0.0,
1035,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
27913,999.0,-1.8,1.538,5099.1,0.0,1.0,0.0,0.0,0.0,
25846,999.0,-0.1,4.12,5195.8,1.0,0.0,0.0,0.0,0.0,
17301,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
2884,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
26355,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,1.0,0.0,
19717,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,1.0,
29389,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
13647,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
22259,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
33431,12.0,-1.8,1.291,5099.1,1.0,0.0,1.0,0.0,0.0,
13891,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
28782,999.0,-1.8,1.41,5099.1,1.0,0.0,0.0,0.0,0.0,
26287,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
